PATH;/Temp/MP;;;;;;;
TYPE;bcpg:rawMaterial;;;;;;;
MAPPING;Ciqual;;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_fr;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;supplier
VALUES;MP20503;Haricot rouge, cuit;Haricot rouge, cuit;Haricot rouge, cuit;Red kidney bean, boiled, without salt;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20505;Lentille, cuite;Lentille, cuite;Lentille, cuite;Lentil, boiled;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20506;Pois cassé, cuit;Pois cassé, cuit;Pois cassé, cuit;Split pea, boiled;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20507;Pois chiche, cuit;Pois chiche, cuit;Pois chiche, cuit;Chick pea, boiled;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20508;Haricot flageolet, appertisé, égouttés;Haricot flageolet, appertisé, égouttés;Haricot flageolet, appertisé, égouttés;Dwarf kidney bean, canned;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20510;Lentille, cuisinée, appertisée, égouttées;Lentille, cuisinée, appertisée, égouttées;Lentille, cuisinée, appertisée, égouttées;Lentil, canned;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20511;Haricot blanc, appertisé, égoutté;Haricot blanc, appertisé, égoutté;Haricot blanc, appertisé, égoutté;Haricot bean, canned;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20532;Pois chiche, appertisé, égoutté;Pois chiche, appertisé, égoutté;Pois chiche, appertisé, égoutté;Chick pea, canned;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20700;Légume sec, cuit (aliment moyen);Légume sec, cuit (aliment moyen);Légume sec, cuit (aliment moyen);Legume, cooked (average);Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20904;Tofu;Tofu;Tofu;Tofu, soy bean curd;Fruits, Légumes;Légumes secs;Table Ciqual 2008
VALUES;MP20905;Crème dessert soja aux ferments, nature, rayon frais;Crème dessert soja aux ferments, nature, rayon frais;Crème dessert soja aux ferments, nature, rayon frais;Soy yoghurt, plain, refrigerated;Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP20909;Crème dessert soja aux ferments, aux fruits, rayon frais;Crème dessert soja aux ferments, aux fruits, rayon frais;Crème dessert soja aux ferments, aux fruits, rayon frais;Soy yoghurt with fruit, refrigerated;Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP20911;Crème dessert soja, aromatisée, rayon frais;Crème dessert soja, aromatisée, rayon frais;Crème dessert soja, aromatisée, rayon frais;Soy dessert, flavoured, refrigerated;Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP21501;Agneau, côtelette, grillée;Agneau, côtelette, grillée;Agneau, côtelette, grillée;Lamb cutlet, grilled;Viandes;Viandes;Table Ciqual 2008
VALUES;MP21503;Agneau, gigot, rôti;Agneau, gigot, rôti;Agneau, gigot, rôti;Lamb leg, roasted;Viandes;Viandes;Table Ciqual 2008
VALUES;MP21506;Agneau, épaule, rôtie;Agneau, épaule, rôtie;Agneau, épaule, rôtie;Lamb shoulder, roasted;Viandes;Viandes;Table Ciqual 2008
VALUES;MP21507;Agneau, épaule, maigre, rôtie;Agneau, épaule, maigre, rôtie;Agneau, épaule, maigre, rôtie;Lamb shoulder roast, lean, cooked;Viandes;Viandes;Table Ciqual 2008
VALUES;MP22000;Oeuf, cru;Oeuf, cru;Oeuf, cru;Egg, whole, raw;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22008;Blanc d'oeuf, cuit;Blanc d'oeuf, cuit;Blanc d'oeuf, cuit;Egg white, cooked;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22009;Jaune d'oeuf, cuit;Jaune d'oeuf, cuit;Jaune d'oeuf, cuit;Egg yolk, cooked;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22010;Oeuf dur;Oeuf dur;Oeuf dur;Egg, hard-boiled;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22011;Oeuf poché;Oeuf poché;Oeuf poché;Egg, poached;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22014;Oeuf à la coque;Oeuf à la coque;Oeuf à la coque;Egg, soft-boiled;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22500;Omelette nature;Omelette nature;Omelette nature;Omelette, plain;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22501;Oeuf au plat, frit, salé;Oeuf au plat, frit, salé;Oeuf au plat, frit, salé;Egg, fried, salted;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22502;Oeuf brouillé;Oeuf brouillé;Oeuf brouillé;Egg, scrambled;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22506;Omelette au fromage;Omelette au fromage;Omelette au fromage;Omelette with cheese;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22507;Omelette aux lardons;Omelette aux lardons;Omelette aux lardons;Omelette with bacon;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22508;Omelette aux champignons;Omelette aux champignons;Omelette aux champignons;Omelette with mushrooms;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP22509;Omelette aux fines herbes;Omelette aux fines herbes;Omelette aux fines herbes;Omelette with herbs;Oeufs et dérivés;Oeufs et dérivés;Table Ciqual 2008
VALUES;MP23412;Pâte brisée, cuite;Pâte brisée, cuite;Pâte brisée, cuite;Pastry, short crust, baked;Pâtisseries et biscuits;Préparations pour pâtisseries;Table Ciqual 2008
VALUES;MP23420;Pâte feuilletée, crue;Pâte feuilletée, crue;Pâte feuilletée, crue;Puff pastry, raw;Pâtisseries et biscuits;Préparations pour pâtisseries;Table Ciqual 2008
VALUES;MP23422;Pâte feuilletée, cuite;Pâte feuilletée, cuite;Pâte feuilletée, cuite;Pastry, flaky, cooked;Pâtisseries et biscuits;Préparations pour pâtisseries;Table Ciqual 2008
VALUES;MP23426;Pâte feuilletée pur beurre, cuite;Pâte feuilletée pur beurre, cuite;Pâte feuilletée pur beurre, cuite;Pastry, flaky, pure butter, cooked;Pâtisseries et biscuits;Préparations pour pâtisseries;Table Ciqual 2008
VALUES;MP23430;Feuille de brick, cuite;Feuille de brick, cuite;Feuille de brick, cuite;Brik pastry sheet, baked;Pâtisseries et biscuits;Préparations pour pâtisseries;Table Ciqual 2008
VALUES;MP23472;Profiterole avec glace vanille et sauce chocolat;Profiterole avec glace vanille et sauce chocolat;Profiterole avec glace vanille et sauce chocolat;Puff pastry with ice cream and chocolate sauce;Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP23535;Gâteau de semoule, appertisé;Gâteau de semoule, appertisé;Gâteau de semoule, appertisé;Semolina pudding, canned;Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP23536;Gâteau de riz nappé de caramel, rayon frais;Gâteau de riz nappé de caramel, rayon frais;Gâteau de riz nappé de caramel, rayon frais;Rice pudding with caramel sauce, refrigerated;Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP24999;Dessert (aliment moyen);Dessert (aliment moyen);Dessert (aliment moyen);Desert (average);Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP25445;Tiramisu;Tiramisu;Tiramisu;Tiramisu;Produits laitiers et entremets;Entremets et glaces;Table Ciqual 2008
VALUES;MP25510;Gnocchi aux pommes de terre;Gnocchi aux pommes de terre;Gnocchi aux pommes de terre;Gnocchi, potato;Céréales et pâtes;Pâtes et semoules;Table Ciqual 2008
VALUES;MP25600;Céleri rémoulade;Céleri rémoulade;Céleri rémoulade;Celeriac in remoulade sauce;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25601;Salade de thon et légumes, appertisée, égouttée;Salade de thon et légumes, appertisée, égouttée;Salade de thon et légumes, appertisée, égouttée;Salad, tuna-vegetable, canned;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25602;Salade composée avec viande ou poisson, appertisée, égouttée;Salade composée avec viande ou poisson, appertisée, égouttée;Salade composée avec viande ou poisson, appertisée, égouttée;Salad, mixed, with meat or fish, canned;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25604;Salade verte, sans assaisonnement;Salade verte, sans assaisonnement;Salade verte, sans assaisonnement;Green salad, without seasoning;Fruits, Légumes;Légumes;Table Ciqual 2008
VALUES;MP25605;Champignon à la grecque;Champignon à la grecque;Champignon à la grecque;Mushrooms, marinated;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25606;Salade de pommes de terre;Salade de pommes de terre;Salade de pommes de terre;Salad, potato;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25608;Taboulé oriental ou Salade de couscous;Taboulé oriental ou Salade de couscous;Taboulé oriental ou Salade de couscous;Tabouleh, commercial;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25614;Salade de riz;Salade de riz;Salade de riz;Salad, rice;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25615;Salade de pâtes, végétarienne;Salade de pâtes, végétarienne;Salade de pâtes, végétarienne;Salad, pasta with vegetables;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25616;Crudité, sans assaisonnement (aliment moyen);Crudité, sans assaisonnement (aliment moyen);Crudité, sans assaisonnement (aliment moyen);Salad, vegetable, without dressing (average);Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25617;Crudité vinaigrette (aliment moyen);Crudité vinaigrette (aliment moyen);Crudité vinaigrette (aliment moyen);Salad, vegetable, oil & vinegar dressing (average);Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25619;Salade de pâtes au légumes, avec thon ou viande;Salade de pâtes au légumes, avec thon ou viande;Salade de pâtes au légumes, avec thon ou viande;Salad, pasta, with vegetables, tuna or meat;Salades composées et crudités;Salades composées et crudités;Table Ciqual 2008
VALUES;MP25620;Guacamole;Guacamole;Guacamole;Guacamole;Assaisonnements et sauces;Sauces salées et condiments;Table Ciqual 2008
VALUES;MP25621;Houmous;Houmous;Houmous;Hummus;Assaisonnements et sauces;Sauces salées et condiments;Table Ciqual 2008
VALUES;MP25900;Soupe aux lentilles, tout type;Soupe aux lentilles, tout type;Soupe aux lentilles, tout type;Soup, lentil;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25902;Soupe de légumes, tout type;Soupe de légumes, tout type;Soupe de légumes, tout type;Soup, vegetable (average);Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25903;Soupe de légumes, préemballée à réchauffer;Soupe de légumes, préemballée à réchauffer;Soupe de légumes, préemballée à réchauffer;Soup, vegetable, canned;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25904;Soupe de poissons et/ou crustacés, préemballée à réchauffer;Soupe de poissons et/ou crustacés, préemballée à réchauffer;Soupe de poissons et/ou crustacés, préemballée à réchauffer;Soup, fish, canned;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25905;Soupe de légumes, déshydratée reconstituée;Soupe de légumes, déshydratée reconstituée;Soupe de légumes, déshydratée reconstituée;Soup, vegetable, reconstituted;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25906;Soupe aux poireaux et pommes de terre;Soupe aux poireaux et pommes de terre;Soupe aux poireaux et pommes de terre;Soup, leek and potato;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25907;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;Soup, leek and potato, canned;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25908;Soupe à la volaille et aux vermicelles, préemballée à réchauffer ou déshydratée reconstituée;Soupe à la volaille et aux vermicelles, préemballée à réchauffer ou déshydratée reconstituée;Soupe à la volaille et aux vermicelles, préemballée à réchauffer ou déshydratée reconstituée;Soup, chicken noodle;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25909;Bouillon de viande et légumes;Bouillon de viande et légumes;Bouillon de viande et légumes;Broth, meat and vegetable;Soupes et bouillons;Bouillons prêts à consommer;Table Ciqual 2008
VALUES;MP25910;Soupe à l'oignon, tout type;Soupe à l'oignon, tout type;Soupe à l'oignon, tout type;Soup, onion;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25912;Soupe cuisinée aux champignons, tout type;Soupe cuisinée aux champignons, tout type;Soupe cuisinée aux champignons, tout type;Soup, cream of mushroom;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25914;Soupe à la tomate, préemballée à réchauffer ou déshydratée reconstituée;Soupe à la tomate, préemballée à réchauffer ou déshydratée reconstituée;Soupe à la tomate, préemballée à réchauffer ou déshydratée reconstituée;Soup, cream of tomato;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25916;Soupe minestrone, préemballée à réchauffer ou déshydratée reconstituée;Soupe minestrone, préemballée à réchauffer ou déshydratée reconstituée;Soupe minestrone, préemballée à réchauffer ou déshydratée reconstituée;Soup, minestrone;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25917;Soupe au pistou, préemballée à réchauffer ou déshydratée reconstituée;Soupe au pistou, préemballée à réchauffer ou déshydratée reconstituée;Soupe au pistou, préemballée à réchauffer ou déshydratée reconstituée;Soup, pistou;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25922;Soupe exotique chinoise;Soupe exotique chinoise;Soupe exotique chinoise;Soup, chinese;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25945;Soupe au potiron, tout type;Soupe au potiron, tout type;Soupe au potiron, tout type;Soup, pumpkin;Soupes et bouillons;Soupes prêtes à consommer;Table Ciqual 2008
VALUES;MP25946;Bouillon de viande, déshydraté reconstitué;Bouillon de viande, déshydraté reconstitué;Bouillon de viande, déshydraté reconstitué;Broth, meat, reconstituted;Soupes et bouillons;Bouillons prêts à consommer;Table Ciqual 2008
VALUES;MP25947;Bouillon de volaille, déshydraté reconstitué;Bouillon de volaille, déshydraté reconstitué;Bouillon de volaille, déshydraté reconstitué;Broth, chicken, reconstituted;Soupes et bouillons;Bouillons prêts à consommer;Table Ciqual 2008
VALUES;MP25948;Bouillon de légumes, déshydraté reconstitué;Bouillon de légumes, déshydraté reconstitué;Bouillon de légumes, déshydraté reconstitué;Broth, vegetable, reconstituted;Soupes et bouillons;Bouillons prêts à consommer;Table Ciqual 2008
VALUES;MP26000;Anchois, filets à l'huile, semi-conserve, égoutté;Anchois, filets à l'huile, semi-conserve, égoutté;Anchois, filets à l'huile, semi-conserve, égoutté;Anchovy fillets, canned in oil;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
VALUES;MP26003;Carrelet ou Plie, cuit à la vapeur;Carrelet ou Plie, cuit à la vapeur;Carrelet ou Plie, cuit à la vapeur;Plaice, steamed;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26004;Oeufs de lompe, semi-conserve;Oeufs de lompe, semi-conserve;Oeufs de lompe, semi-conserve;Caviar substitute, Lumpfish eggs;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
VALUES;MP26005;Caviar, semi-conserve;Caviar, semi-conserve;Caviar, semi-conserve;Caviar;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
VALUES;MP26007;Églefin, pané, frit;Églefin, pané, frit;Églefin, pané, frit;Haddock, breaded, fried;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
VALUES;MP26008;Églefin, à la vapeur;Églefin, à la vapeur;Églefin, à la vapeur;Haddock, steamed;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26009;Flétan (de l'Atlantique), cru;Flétan (de l'Atlantique), cru;Flétan (de l'Atlantique), cru;Halibut, Atlantic, raw;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26010;Hareng mariné ou rollmops;Hareng mariné ou rollmops;Hareng mariné ou rollmops;Pickled herring or Rollmops;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
VALUES;MP26012;Hareng, frit;Hareng, frit;Hareng, frit;Herring, fried;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26013;Hareng fumé;Hareng fumé;Hareng fumé;Herring, smoked;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
VALUES;MP26014;Hareng, grillé;Hareng, grillé;Hareng, grillé;Herring, grilled;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26015;Lieu noir, cuit;Lieu noir, cuit;Lieu noir, cuit;Atlantic pollock, cooked;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26016;Limande-sole, panée, frite;Limande-sole, panée, frite;Limande-sole, panée, frite;Lemon sole, breaded, fried;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
VALUES;MP26017;Limande-sole, à la vapeur;Limande-sole, à la vapeur;Limande-sole, à la vapeur;Lemon sole, steamed;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26019;Maquereau, cuit au four;Maquereau, cuit au four;Maquereau, cuit au four;Mackerel, oven cooked;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26020;Maquereau, frit;Maquereau, frit;Maquereau, frit;Mackerel, fried;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26021;Merlan, frit;Merlan, frit;Merlan, frit;Whiting, fried;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26022;Merlan, à la vapeur;Merlan, à la vapeur;Merlan, à la vapeur;Whiting, steamed;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26023;Cabillaud, cuit au four;Cabillaud, cuit au four;Cabillaud, cuit au four;Cod, baked;Produits de la mer;Poissons et batraciens non transformés;Table Ciqual 2008
VALUES;MP26024;Morue, salée, pochée;Morue, salée, pochée;Morue, salée, pochée;Cod, salted, poached;Produits de la mer;Produits à base de poissons;Table Ciqual 2008
